id,name,fuel_type
5618,411 4.0L I4,D
5619,412 4.0L I4,D
5620,413 4.0L I4,D
5621,414 4.0L I4,D
5622,415 4.0L I4,D
5623,512 4.0L I4,D
5624,513 4.0L I4,D
5625,514 4.0L I4,D
5626,516 4.0L I4,D
5627,712 6.1L I6,D
5628,714 6.1L I6,D
5629,716 6.1L I6,D
5630,718 6.1L I6,D
5631,720 6.1L I6,D
5632,722 6.1L I6,D
5633,724 6.1L I6,D
5634,712 TMS 6.1L I6,D
5635,714 TMS 6.1L I6,D
5636,716 TMS 6.1L I6,D
5637,718 TMS 6.1L I6,D
5638,714 Vario 6.0L L6,D
5639,716 Vario 6.0L L6,D
5640,718 Vario 6.0L L6,D
5641,720 Vario 6.0L L6,D
5642,722 Vario 6.0L L6,D
5643,724 Vario 6.0L L6,D
5644,815 TMS 5.7L I6,D
5645,817 TMS 5.7L I6,D
5646,818 TMS 5.7L I6,D
5647,822 6.1L I6,D
5648,824 6.1L I6,D
5649,826 6.1L I6,D
5650,828 6.1L I6,D
5651,819 6.1L I6,D
5652,916 TMS 6.9L I6,D
5653,920 TMS 6.9L I6,D
5654,922 7.1L I6,D
5655,924 7.1L I6,D
5656,924 TMS 6.9L I6,D
5657,926 TMS 6.9L I6,D
5658,927 7.1L I6,D
5659,927 7.8L I6,D
5660,930 7.1L I6,D
5661,930 7.8L I6,D
5662,930 TMS 6.9L I6,D
5663,933 7.1L I6,D
5664,933 7.8L I6,D
5665,936 7.1L I6,D
5666,936 7.8L I6,D
5667,939 7.8L I6,D
5668,6270L 7.4L I6,D
5669,65 16.0L V8,D
5670,ZW 150 4.5L I6,D
5671,ZW 550-5 15.7L I6,D
5672,ZW 220-5 6.7L I6,D
5673,ZW 370 15.0L I6,D
5674,ZX210K-3 5.2L I6,D
5675,3CX 4.4d,D
5676,4CX 4.4d,D
5677,JS115 4.4L l4,D
5678,JS130 3.0d,D
5679,JS130 4.4L l4,D
5680,JS145 3.0d,D
5681,JS145 4.4L l4,D
5682,JS160 3.0d,D
5683,JS160 4.4L l4,D
5684,JS190 4.4L l4,D
5685,JS200 5.2d,D
5686,JS220 5.2d,D
5687,JS240 5.2d,D
5688,JZ141 4.4L l4,D
5689,6T-1,D
5690,7T-1,D
5691,9T-1,D
5692,2140 5.9L I6,D
5693,2155 6.7L I6,D
5694,2170 6.7L I6,D
5695,3200 Xtra 7.4L I6,D
5696,3230 Xtra 7.4L I6,D
5697,3190 5.9L I6,D
5698,3220 5.9L I6,D
5699,3200 Xtra 6.7L I6,D
5700,3230 Xtra 6.7L I6,D
5701,4160 6.6L I6,D
5702,4190 6.6L I6,D
5703,4220 6.6L I6,D
5704,7170 6.7L I6,D
5705,7200 6.7L I6,D
5706,7230 6.7L I6,D
5707,7270 6.7L I6,D
5708,8280 8.4L I6,D
5709,8310 8.4L I6,D
5710,8250 8.3L I6,D
5711,926 4.4L I4,D
5712,930 4.4L I4,D
5713,225T 4.4L l4,D
5714,260T 4.4L l4,D
5715,300T 4.4L l4,D
5716,320T 4.4L l4,D
5717,531-70 4.4L l4,D
5718,531-70 Agri 4.4L l4,D
5719,532-60 Agri 4.4L l4,D
5720,532-70 Agri 4.4L l4,D
5721,533-105 4.4L l4,D
5722,535-125 4.4L l4,D
5723,535-95 4.4L I4,D
5724,536-60 Agri 4.4L l4,D
5725,536-70 Agri 4.4L l4,D
5726,536-95 Agri 4.4L I4,D
5727,536-95 Agri 4.4L l4,D
5728,538-60 Agri 4.4L l4,D
5729,540-140 4.4L l4,D
5730,540-170 4.4L l4,D
5731,540-200 4.4L l4,D
5732,541-70 4.4L l4,D
5733,541-70 Agri 4.4L l4,D
5734,542-70 Agri 4.4L l4,D
5735,TM320 Agri 4.4L l4,D
5736,531-70 4.4d,D
5737,536-60 4.4d,D
5738,540-140 4.4d,D
5739,540-170 4.4d,D
5740,541-70 4.4d,D
5741,550-80 4.4d,D
5742,411HT 4.4L l4,D
5743,417HT 4.4L l4,D
5744,412S 6.7L I6,D
5745,416S 6.7L I6,D
5746,427 6.7L I6,D
5747,427 Agri 6.7L I6,D
5748,427 HT 6.7L I6,D
5749,435S 6.7L I6,D
5750,HYDRADIG 110W 4.4L l4,D
5751,JS145W 3.0d,D
5752,JS145W 4.4L l4,D
5753,JS160W 3.0d,D
5754,JS160W 4.4L l4,D
5755,JS200W 5.2d,D
5756,JS220W 5.2d,D
5757,JS240W 5.2d,D
5758,6650 8.1L I6,D
5759,6850 12.5L I6,D
5760,6750 12.5L I6,D
5761,7180 9.0L I6,D
5762,7280 13.5L I6,D
5763,7380 13.5L I6,D
5764,7480 13.5L I6,D
5765,7580 13.5L I6,D
5766,7780 13.5L I6,D
5767,7200 8.1L I6,D
5768,7250 9.0L I6,D
5769,7300 12.5L I6,D
5770,7400 12.5L I6,D
5771,7500 12.5L I6,D
5772,7700 12.5L I6,D
5773,7350 13.5L I6,D
5774,7450 13.5L I6,D
5775,7550 13.5L I6,D
5776,7750 13.5L I6,D
5777,7950 19.0L I6,D
5778,7850 15.0L I6,D
5779,8100 9.0L I6,D
5780,8200 9.0L I6,D
5781,8300 13.5L I6,D
5782,8400 13.5L I6,D
5783,8500 13.5L I6,D
5784,8600 13.5L I6,D
5785,C670 9.0L I6,D
5786,9780 CTS 8.1L I6,D
5787,1450 CWS 6.8L I6,D
5788,1470 CWS 6.8L I6,D
5789,1550 CWS 6.8L I6,D
5790,1570 CWS 6.8L I6,D
5791,S680 13.5L I6,D
5792,S690 13.5L I6,D
5793,S550 9.0L I6,D
5794,S650 9.0L I6,D
5795,S660 9.0L I6,D
5796,S670 9.0L I6,D
5797,S560 9.0L I6,D
5798,S660 13.5L I6,D
5799,S670 13.5L I6,D
5800,S685 13.5L I6,D
5801,9870 STS 13.5L I6,D
5802,9560 STS 6.8L I6,D
5803,9570 STS 6.8L I6,D
5804,9640i WTS 8.1L I6,D
5805,9650 STS 8.1L I6,D
5806,9660 STS 8.1L I6,D
5807,9750 STS 8.1L I6,D
5808,9660 STS 9.0L I6,D
5809,9670 STS 9.0L I6,D
5810,9760 STS 9.0L I6,D
5811,9770 STS 9.0L I6,D
5812,9860 STS 12.5L I6,D
5813,9880 STS 12.5L I6,D
5814,T550 6.8L I6,D
5815,T550i 6.8L I6,D
5816,T560 9.0L I6,D
5817,T560i 9.0L I6,D
5818,T660 9.0L I6,D
5819,T670 9.0L I6,D
5820,W650 9.0L I6,D
5821,W660 9.0L I6,D
5822,W540 6.8L I6,D
5823,W550 6.8L I6,D
5824,9540 WTS 6.8L I6,D
5825,9540i WTS 6.8L I6,D
5826,9560i WTS 6.8L I6,D
5827,9560 WTS 8.1L I6,D
5828,9580 WTS 8.1L I6,D
5829,9640 WTS 8.1L I6,D
5830,9660 WTS 8.1L I6,D
5831,9680 WTS 8.1L I6,D
5832,4120 2.4L I4,D
5833,4320 2.4L I4,D
5834,4520 2.4L I4,D
5835,4720 2.4L I4,D
5836,4044M 2.2L I4,D
5837,4049M 2.2L I4,D
5838,4052M 2.2L I4,D
5839,4066M 2.2L I4,D
5840,4044R 2.2L I4,D
5841,4049R 2.2L I4,D
5842,4052R 2.2L I4,D
5843,4066R 2.2L I4,D
5844,5083E 4.5L I4,D
5845,5093E 4.5L I4,D
5846,5101E 4.5L I4,D
5847,5085E 4.5L I4,D
5848,5100E 4.5L I4,D
5849,5075GN 3.4L I4,D
5850,5080G 3.4L I4,D
5851,5090GN 3.4L I4,D
5852,5100GN 3.4L I4,D
5853,5080G 4.5L I4,D
5854,5090G 4.5L I4,D
5855,5100GF 4.5L I4,D
5856,5085M 4.5L I4,D
5857,5100M 4.5L I4,D
5858,5100MH 4.5L I4,D
5859,5100ML 4.5L I4,D
5860,5115M 4.5L I4,D
5861,5115ML 4.5L I4,D
5862,5070M 4.5L I4,D
5863,5080M 4.5L I4,D
5864,5090M 4.5L I4,D
5865,5095M 4.5L I4,D
5866,5105M 4.5L I4,D
5867,5080R 4.5L I4,D
5868,5090R 4.5L I4,D
5869,5100R 4.5L I4,D
5870,6110 4.5L I4,D
5871,6210 4.5L I4,D
5872,6310 4.5L I4,D
5873,6410 4.5L I4,D
5874,6910 6.8L I6,D
5875,6215 4.5L I4,D
5876,6415 4.5L I4,D
5877,6515 6.8L I6,D
5878,6020SE 4.5L I4,D
5879,6120 Premium 4.5L I4,D
5880,6120SE 4.5L I4,D
5881,6220 Premium 4.5L I4,D
5882,6220SE 4.5L I4,D
5883,6320 Premium 4.5L I4,D
5884,6320SE 4.5L I4,D
5885,6420 Premium 4.5L I4,D
5886,6420SE 4.5L I4,D
5887,6520 Premium 6.8L I6,D
5888,6520SE 6.8L I6,D
5889,6620 Premium 6.8L I6,D
5890,6620SE 6.8L I6,D
5891,6820 Premium 6.8L I6,D
5892,6820SE 6.8L I6,D
5893,6920 Premium 6.8L I6,D
5894,6920S 6.8L I6,D
5895,6920SE 6.8L I6,D
5896,6225 4.5L I4,D
5897,6325 4.5L I4,D
5898,6425 4.5L I4,D
5899,6130 4.5L I4,D
5900,6130 Premium 4.5L I4,D
5901,6230 4.5L I4,D
5902,6230 Premium 4.5L I4,D
5903,6330 4.5L I4,D
5904,6330 Premium 4.5L I4,D
5905,6430 4.5L I4,D
5906,6430 Premium 4.5L I4,D
5907,6534 4.5L I4,D
5908,6534 Premium 4.5L I4,D
5909,6530 6.8L I6,D
5910,6530 Premium 6.8L I6,D
5911,6630 6.8L I6,D
5912,6630 Premium 6.8L I6,D
5913,6830 6.8L I6,D
5914,6830 Premium 6.8L I6,D
5915,6930 6.8L I6,D
5916,6930 Premium 6.8L I6,D
5917,6105D 4.5L I4,D
5918,6115D 4.5L I4,D
5919,6130D 4.5L I4,D
5920,6100D 4.5L I4,D
5921,6110D 4.5L I4,D
5922,6125D 4.5L I4,D
5923,6105E 4.5L I4,D
5924,6120E 4.5L I4,D
5925,6125E 6.8L I6,D
5926,6135E 6.8L I6,D
5927,6110E 4.5L I4,D
5928,6110J 4.5L I4,D
5929,6125J 6.8L I6,D
5930,6145J 6.8L I6,D
5931,6165J 6.8L I6,D
5932,6180J 6.8L I6,D
5933,6105M 4.5L I4,D
5934,6115M 4.5L I4,D
5935,6125M 4.5L I4,D
5936,6130M 4.5L I4,D
5937,6140M 4.5L I4,D
5938,6150M 6.8L I6,D
5939,6170M 6.8L I6,D
5940,6090MC 4.5L I4,D
5941,6100MC 4.5L I4,D
5942,6110MC 4.5L I4,D
5943,6105R 4.5L I4,D
5944,6110R 4.5L I4,D
5945,6115R 4.5L I4,D
5946,6120R 4.5L I4,D
5947,6125R 4.5L I4,D
5948,6130R 4.5L I4,D
5949,6140R 6.8L I6,D
5950,6150R 6.8L I6,D
5951,6170R 6.8L I6,D
5952,6175R 6.8L I6,D
5953,6190R 6.8L I6,D
5954,6210R 6.8L I6,D
5955,6215R 6.8L I6,D
5956,6090RC 4.5L I4,D
5957,6100RC 4.5L I4,D
5958,6110RC 4.5L I4,D
5959,7210 6.8L I6,D
5960,7710 8.1L I6,D
5961,7810 8.1L I6,D
5962,7715 6.8L I6,D
5963,7815 6.8L I6,D
5964,7220 6.8L I6,D
5965,7320 6.8L I6,D
5966,7420 6.8L I6,D
5967,7520 6.8L I6,D
5968,7720 6.8L I6,D
5969,7820 6.8L I6,D
5970,7920 8.1L I6,D
5971,7130 4.5L I4,D
5972,7130 Premium 4.5L I4,D
5973,7130 6.8L I6,D
5974,7130 Premium 6.8L I6,D
5975,7230 6.8L I6,D
5976,7230 Premium 6.8L I6,D
5977,7330 6.8L I6,D
5978,7430 Premium 6.8L I6,D
5979,7330 Premium 6.8L I6,D
5980,7530 Premium 6.8L I6,D
5981,7630 6.8L I6,D
5982,7730 6.8L I6,D
5983,7830 6.8L I6,D
5984,7930 6.8L I6,D
5985,7185J 6.8L I6,D
5986,7205J 6.8L I6,D
5987,7225J 6.8L I6,D
5988,7230R 6.8L I6,D
5989,7230R 9.0L I6,D
5990,7250R 6.8L I6,D
5991,7260R 9.0L I6,D
5992,7270R 6.8L I6,D
5993,7280R 9.0L I6,D
5994,7290R 9.0L I6,D
5995,7310R 9.0L I6,D
5996,7200R 6.8L I6,D
5997,7210R 6.8L I6,D
5998,7215R 6.8L I6,D
5999,8200 8.1L I6,D
6000,8300 8.1L I6,D
6001,8110 8.1L I6,D
6002,8210 8.1L I6,D
6003,8310 8.1L I6,D
6004,8410 8.1L I6,D
6005,8120 8.1L I6,D
6006,8220 8.1L I6,D
6007,8320 8.1L I6,D
6008,8420 8.1L I6,D
6009,8520 8.1L I6,D
6010,8130 9.0L I6,D
6011,8230 9.0L I6,D
6012,8330 9.0L I6,D
6013,8430 9.0L I6,D
6014,8530 9.0L I6,D
6015,8225R 9.0L I6,D
6016,8245R 9.0L I6,D
6017,8270R 9.0L I6,D
6018,8295R 9.0L I6,D
6019,8320R 9.0L I6,D
6020,8345R 9.0L I6,D
6021,8370R 9.0L I6,D
6022,8235R 9.0L I6,D
6023,8260R 9.0L I6,D
6024,8285R 9.0L I6,D
6025,8310R 9.0L I6,D
6026,8335R 9.0L I6,D
6027,8360R 9.0L I6,D
6028,9200 10.5L I6,D
6029,9300 12.5L I6,D
6030,9200 12.5L I6,D
6031,9120 8.1L I6,D
6032,9220 12.5L I6,D
6033,9320 12.5L I6,D
6034,9420 12.5L I6,D
6035,9520 12.5L I6,D
6036,9620 12.5L I6,D
6037,9230 9.0L I6,D
6038,9330 13.5L I6,D
6039,9430 13.5L I6,D
6040,9530 13.5L I6,D
6041,9630 13.5L I6,D
6042,9370R 9.0L I6,D
6043,9420R 13.5L I6,D
6044,9470R 13.5L I6,D
6045,9520R 13.5L I6,D
6046,9360R 9.0L I6,D
6047,9410R 13.5L I6,D
6048,9460R 13.5L I6,D
6049,9510R 13.5L I6,D
6050,9560R 13.5L I6,D
6051,9570RX 15.0,D
6052,444K 4.5L I6,D
6053,524K 6.8L I6,D
6054,544K 6.8L I6,D
6055,624K 6.8L I6,D
6056,PC200-8,D
6057,PC490-10 11.0L I6,D
6058,WB93R-8,D
6059,WA100-M 3.3L I4,D
6060,911 6.6L I6,D
6061,901 6.6L I6,D
6062,931 7.4L I6,D
6063,931XC 7.4L I6,D
6064,951 7.4L I6,D
6065,DR120 - 3.8L,D
6066,L6060 2.4L,D
6067,M6060 DTH 3.3L,D
6068,M7060 DTH 3.3L,D
6069,M4072 3.3L,D
6070,5091 - 3.8L,D
6071,5111 - 3.8L,D
6072,M8560 DTH - 3.8L,D
6073,M9960 DTH - 3.8L,D
6074,M100GX 3.7L,D
6075,M110GX 3.7L,D
6076,7131 - 6.1L,D
6077,7151 - 6.1L,D
6078,7171 - 6.1L,D
6079,M135GX 6.1L,D
6080,M135GX-II 6.1L,D
6081,M126GX 6.1L,D
6082,M128GX 6.1L,D
6083,M130GX 6.1L,D
6084,M6-142 - 6.1L,D
6085,SLV90-2 - 3.8L,D
6086,230 6.1L l6,D
6087,250 6.1L l6,D
6088,100.4 3.8L I4,D
6089,90.4 3.8L I4,D
6090,120.4 3.8L I4,D
6091,2.9L,D
6092,3.6L,D
6093,3.4L,D
6094,6.0L,D
6095,4.4L,D
6096,2.5L,D
6097,MSI  30,D
6098,MT 1335,D
6099,5712SL 4.4L I4,D
6100,8737 8.4L I6,D
6101,6000,D
6102,4400,D
6103,6.6L I6,D
6104,7.4L I6,D
6105,8.4L I6,D
6106,3.3L l3,D
6107,3.3L I3,D
6108,4.4L I4,D
6109,4.9L I6,D
6110,CR10.90 15.9L I6,D
6111,CR7.90 8.7L I6,D
6112,CR8.80 10.3L I6,D
6113,CR8.80 10L I6,D
6114,CR8.90 10.3L I6,D
6115,CR8.90 10L I6,D
6116,CR8070 8.7L I6,D
6117,CR8080 10.3L I6,D
6118,CR9.90 10.3L I6,D
6119,CR9040 8.7L I6,D
6120,CR9060 8.7L I6,D
6121,CR9070 10.3L I6,D
6122,CR9080 12.9L I6,D
6123,CR9090 12.9L I6,D
6124,CR960 7.8L I6,D
6125,CR980 10.3L I6,D
6126,CX7.80 8.7L I6,D
6127,CR7.80 8.7L I6,D
6128,CR8.80 11.1 L I6,D
6129,CR8.90 12.9L l6,D
6130,CR9.90 12.9L l6,D
6131,CSX7040 6.7L I6,D
6132,CSX7050 6.7L I6,D
6133,CSX7060 8.7L I6,D
6134,CSX7070 6.7L I6,D
6135,CSX7080 8.7L I6,D
6136,CX5.80 6.7L I6,D
6137,CX5.90 6.7L I6,D
6138,CX5080 6.7L I6,D
6139,CX5090 6.7L I6,D
6140,CX6.80 6.7L I6,D
6141,CX6.90 6.7L I6,D
6142,CX6080 6.7L I6,D
6143,CX6090 8.7L I6,D
6144,CX7.90 8.7L I6,D
6145,CX7080 8.7L I6,D
6146,CX7090 8.7L I6,D
6147,CX8.70 8.7L I6,D
6148,CX8.80 8.7L I6,D
6149,CX8.85 8.7L I6,D
6150,CX8.90 10L l6,D
6151,CX8.90 8.7L I6,D
6152,CX8030 6.7L I6,D
6153,CX8040 8.7L I6,D
6154,CX8050 8.7L I6,D
6155,CX8060 8.7L I6,D
6156,CX8070 8.7L I6,D
6157,CX8080 8.7L I6,D
6158,CX8090 10.3L I6,D
6159,CX860 7.8L I6,D
6160,CX880 10.3L I6,D
6161,FR550 12.9L l6,D
6162,FR480 12.9L l6,D
6163,FR650 15.9L l6,D
6164,T4.55 3.4L I4,D
6165,T4.65 3.4L I4,D
6166,T4.75 3.4L I4,D
6167,T4.55 3.4L,D
6168,T4.65 3.4L,D
6169,T4.100 3.4L I4,D
6170,T4.105 3.4L I4,D
6171,T4.110 3.4L I4,D
6172,T4.115 3.4L I4,D
6173,T4.120 3.4L I4,D
6174,T4.85 3.4L I4,D
6175,T4.90 3.4L I4,D
6176,T4.95 3.4L I4,D
6177,T5.140 4.5L I4,D
6178,T5.130 4.5L I4,D
6179,T5.120 4.5L I4,D
6180,T5.110 4.5L I4,D
6181,T5.105 3.4L I4,D
6182,T5.115 3.4L I4,D
6183,T5.95 3.4L I4,D
6184,T5.100 3.4L I4,D
6185,T5.110 3.4L I4,D
6186,T5.120 3.4L I4,D
6187,T5030 4.5L I6,D
6188,T5040 4.5L I6,D
6189,T5050 4.5L I6,D
6190,T5060 4.5L I6,D
6191,T5070 4.5L I6,D
6192,T6.180 6.7L I6,D
6193,T9.125 S 4.5L AT,D
6194,T6.175 4.5L I6,D
6195,T6.165 4.5L I6,D
6196,T6.155 4.5L I6,D
6197,T6.145 4.5L I6,D
6198,T6.160 4.5L I6,D
6199,T6.150 4.5L I6,D
6200,T6.140 4.5L I6,D
6201,T6.120 4.5L I6,D
6202,T6.165 6.7L I6,D
6203,T6.175 6.7L I6,D
6204,T6.155 6.7L I6,D
6205,T6.145 4.5L I4,D
6206,T6.155 4.5L I4,D
6207,T6.160 6.7L I6,D
6208,T6010 4.5L I6,D
6209,T6020 4.5L I6,D
6210,T6040 4.5L I6,D
6211,T6060 4.5L I6,D
6212,T6030 6.7L I6,D
6213,T6050 6.7L I6,D
6214,T6070 6.7L I6,D
6215,T6080 6.7L I6,D
6216,T6090 6.7L I6,D
6217,T7.165S 6.7L I6,D
6218,T7.175 6.7L I6,D
6219,T7.190 6.7L I6,D
6220,T7.195S 6.7L I6,D
6221,T7.210 6.7L I6,D
6222,T7.215S 6.7L I6,D
6223,T7.230 6.7L I6,D
6224,T7.245 6.7L I6,D
6225,T7.260 6.7L I6,D
6226,T7.275 6.7L I6,D
6227,T7.290 6.7L I6,D
6228,T7.315 6.7L I6,D
6229,T7.170 6.7L I6,D
6230,T7.185 6.7L I6,D
6231,T7.200 6.7L I6,D
6232,T7.270 6.7L I6,D
6233,T7.220 6.7L I6,D
6234,T7.235 6.7L I6,D
6235,T7.250 6.7L I6,D
6236,T7.225 6.7L I6,D
6237,T7030 6.7L I6,D
6238,T7040 6.7L I6,D
6239,T7050 6.7L I6,D
6240,T7060 6.7L I6,D
6241,T7070 6.7L I6,D
6242,T7510 6.7L I6,D
6243,T7520 6.7L I6,D
6244,T7530 6.7L I6,D
6245,T7540 6.7L I6,D
6246,T7550 6.7L I6,D
6247,T8.320 8.7L I6,D
6248,T8.350 8.7L I6,D
6249,T8.380 8.7L I6,D
6250,T8.410 6.7L,D
6251,T8.410 8.7L I6,D
6252,T8.435 8.7L I6,D
6253,T8.275 8.7L I6,D
6254,T8.300 8.7L I6,D
6255,T8.330 8.7L I6,D
6256,T8.360 8.7L I6,D
6257,T8.390 8.7L I6,D
6258,T8.420 8.7L I6,D
6259,T8050 9.0L I6,D
6260,T8010 8.3L I6,D
6261,T8020 8.3L I6,D
6262,T8030 8.3L I6,D
6263,T8040 8.3L I6,D
6264,T9.435 8.7L I6,D
6265,T9.390 8.7L I6,D
6266,T9.450 12.7L I6,D
6267,T9.560 12.7L I6,D
6268,T9.505 12.7L I6,D
6269,T9.670 12.7L I6,D
6270,T9.615 12.7L I6,D
6271,T9.600 12.9L I6,D
6272,T9.645 12.9L I6,D
6273,T9.700 12.9L I6,D
6274,T9.480 12.9L I6,D
6275,T9.530 12.9L I6,D
6276,T9.565 12.9L I6,D
6277,T9020 9.0L I6,D
6278,T9030 12.9L I6,D
6279,T9040 12.9L I6,D
6280,T9050 12.9L I6,D
6281,T9060 14.9L I6,D
6282,TC4.90 6.7L I6,D
6283,TC5.70 6.7L I6,D
6284,TC5.80 6.7L I6,D
6285,TC5.90 6.7L I6,D
6286,TC4.90 4.5L l4,D
6287,TC5.70 4.5L l4,D
6288,TD5.115 4.5L I4,D
6289,TD5.105 4.5L I4,D
6290,TD5.95 4.5L I4,D
6291,TD5.105 3.4L I4,D
6292,TD5.115 3.4L I4,D
6293,TD5.85 3.4L I4,D
6294,TD5.95 3.4L I4,D
6295,TG210 8.3L I6,D
6296,TG215 8.3L I6,D
6297,TG230 8.3L I6,D
6298,TG245 8.3L I6,D
6299,TG255 8.3L I6,D
6300,TG275 8.3L I6,D
6301,TG285 8.3L I6,D
6302,TG305 8.3L I6,D
6303,TH7.32 4.5L I4,D
6304,TH7.37 4.5L I4,D
6305,TH7.42 4.5L I4,D
6306,TH9.35 4.5L I4,D
6307,TH7.42 Elite 4.5L I4,D
6308,TH9.35 Elite 4.5L I4,D
6309,TJ375 14.9L I6,D
6310,TJ450 14.9L I6,D
6311,TJ425 14.9L I6,D
6312,TJ480 14.9L I6,D
6313,TJ500 14.9L I6,D
6314,TJ530 14.9L I6,D
6315,TM120 7.5L I6,D
6316,TM130 7.5L I6,D
6317,TM140 7.5L I6,D
6318,TM155 7.5L I6,D
6319,TM175 7.5L I6,D
6320,TM190 7.5L I6,D
6321,TS115A 6.7L I6,D
6322,TS125A 6.7L I6,D
6323,TS135A 6.7L I6,D
6324,TS100A 4.5L I6,D
6325,TS110A 4.5L I6,D
6326,TVT135 6.6L I6,D
6327,TVT145 6.6L I6,D
6328,TVT155 6.6L I6,D
6329,TVT170 6.6L I6,D
6330,TVT190 6.6L I6,D
6331,W190 D 6.7L l6,D
6332,90 2.9L I3,D
6333,835,D
6334,6.7L I6,D
6335,6.6L,D
6336,4.5L l4,D
6337,3.2L,D
6338,6.7L l6,D
6339,RX 70-50 - 2.9L,D
6340,RX 70-60 - 4.0L,D
6341,RX 70-70 - 4.0L,D
6342,RX 70-80 - 4.0L,D
6343,RX 70-80/900 - 4.0L,D
6344,8FG30,P
6345,8FG35,P
6346,6250Hi 4.4L I4,D
6347,6350Hi 4.4L I4,D
6348,6550Hi 4.4L I4,D
6349,6850Hi 4.4L I4,D
6350,6200 4.4L I4,D
6351,6300 4.4L I4,D
6352,6400 4.4L I4,D
6353,8950 7.4L I6,D
6354,8050 6.6L I6,D
6355,8150 6.6L I6,D
6356,A83 3.3L I3,D
6357,A93 3.3L I3,D
6358,BC6500 8.4L I6,D
6359,BC7500 8.4L I6,D
6360,C 90 4.4L I4,D
6361,C100 4.4L I4,D
6362,C110 4.4L I4,D
6363,C120 4.4L I4,D
6364,C130 4.4L I4,D
6365,C150 4.4L I4,D
6366,M120 4.4L I4,D
6367,M130 4.4L I4,D
6368,M150 4.4L I4,D
6369,N 93 3.3L I3,D
6370,N103 3.3L I3,D
6371,N104 4.4L I4,D
6372,N114E 4.4L I4,D
6373,N124 4.4L I4,D
6374,N103.4 4.4L I4,D
6375,N113 4.4L I4,D
6376,N123 4.4L I4,D
6377,N101 4.4L I4,D
6378,N111e 4.4L I4,D
6379,N121 4.4L I4,D
6380,N134 4.9L I4,D
6381,N154E 4.9L I4,D
6382,N174 4.9L I4,D
6383,N123 4.9L I4,D
6384,N143 4.9L I4,D
6385,N163 4.9L I4,D
6386,N141 4.9L I4,D
6387,N122 Versu 4.4L I4,D
6388,N134 Versu 4.9L I4,D
6389,N123 Versu 4.9L I4,D
6390,N143 Versu 4.9L I4,D
6391,N163 Versu 4.9L I4,D
6392,N142 Versu 4.9L I4,D
6393,S274 8.4L I6,D
6394,S294 8.4L I6,D
6395,S324 8.4L I6,D
6396,S354 8.4L I6,D
6397,S374 8.4L I6,D
6398,S233 8.4L I6,D
6399,S263 8.4L I6,D
6400,S293 8.4L I6,D
6401,S323 8.4L I6,D
6402,S353 8.4L I6,D
6403,T144 6.6L I6,D
6404,T154 6.6L I6,D
6405,T133 6.6L I6,D
6406,T153 6.6L I6,D
6407,T121 6.6L I6,D
6408,T131 6.6L I6,D
6409,T132 6.6L I6,D
6410,T151e 6.6L I6,D
6411,T152 6.6L I6,D
6412,T161 6.6L I6,D
6413,T162 6.6L I6,D
6414,T120 6.6L I6,D
6415,T130 6.6L I6,D
6416,T140 6.6L I6,D
6417,T150 6.6L I6,D
6418,T160 6.6L I6,D
6419,T174e 7.4L I6,D
6420,T194 7.4L I6,D
6421,T214 7.4L I6,D
6422,T234 7.4L I6,D
6423,T163e 7.4L I6,D
6424,T173 7.4L I6,D
6425,T183 7.4L I6,D
6426,T193 7.4L I6,D
6427,T203 7.4L I6,D
6428,T213 7.4L I6,D
6429,T171 7.4L I6,D
6430,T172 7.4L I6,D
6431,T180 7.4L I6,D
6432,T182 7.4L I6,D
6433,T191 7.4L I6,D
6434,T202 7.4L I6,D
6435,T170 7.4L I6,D
6436,XM130 4.4L I4,D
6437,XM150 4.4L I4,D
6438,EC380,D
6439,4.5,D
6440,3.0L I4,D
6441,3.0,D
6442,10000 4.8L I4,D
6443,10000 3.8L I4,D
6444,14000 4.8L I4,D
6445,6000 E-Mec 4.3L I4,D
6446,6500 3.8L I4,D
6447,7500E 4.8L I4,D
6448,8500 E-Tronic 3.0L I4,D
6449,8500 E-Mec 4.3L I4,D
6450,8500 E-Tronic 4.8L I4,D
6451,8700 3.8L I4,D
6452,9200 E-Tronic 4.8L I4,D
6453,AM200 CD,D
6454,MA6.0 4.3L I4,D
6455,MA7.0 4.3L I4,D
6456,MA7.5 E-Tronic 4.8L I4,D
6457,MA7.9 E-Mec 4.3L I4,D
6458,MA8.5 E-Tronic 4.8L I4,D
6459,MA8.7 3.8L I4,D
6460,MA9.0 4.8L I4,D
6461,MA9.2 4.8L I4,D
6462,MA9.2 4.3L I4,D
6463,MA9.2 E-Tronic 4.8L I4,D
6464,MA9.2 E-Tronic 3.9L I4,D
6465,MA10.0 4.8L I4,D
6466,MA12.0 4.8L I4,D
6467,MA12.0 3.9L I4,D
6468,MA15.0 4.8L I4,D
6469,MA15.0 4.5L I4,D
6470,MT12LE CA 4.8L I4,D
6471,MT12LE CA 3.9L I4,D
6472,MT12LE 3.8L I4,D
6473,MT15.0 4.8L I4,D
6474,MT17.0 6.7L I6,D
6475,TBX 850 6.7L I6,D
6476,12.8L L6,D
6477,15.6L L6,D
6478,QSX15 14.9L,D
6479,CF65.220,D
6480,CF65.180 5.9L,D
6481,CF65.220 5.9L,D
6482,CF65.250 5.9L,D
6483,CF65.220 6.7L,D
6484,CF65.250 6.7L,D
