id,number,carmanufacturers,model_id
12417,0281011246,SEAT,245
12418,0281010699,VW,245
12419,0281011048,FIAT,273
12420,0281010015,VW,245
12421,0281010056,SEAT,253
12422,0281016036,VW,201
12423,0281010943,"SKODA, VW",245
12424,0281010502,RENAULT,254
12425,0281010752,Mercedes-Benz,256
12426,0281010729,AUDI,245
12427,0281010647,VW,254
12428,0281010668,"SKODA, VW",245
12429,0281010923,Mercedes-Benz,276
12430,0281010228,SEAT,254
12431,0281001917,VW,263
12432,0281010639,VW,254
12433,0281010669,AUDI,245
12434,0281017966,VW,203
12435,0281010650,VW,254
12436,0281034602,TOYOTA,239
12437,0281010862,SKODA,254
12438,0281010700,VW,245
12439,0281010243,VW,253
12440,0281014538,Mercedes,205
12441,0281010653,VW,254
12442,0281010793,Mercedes-Benz,256
12443,0281019441,BMW,228
12444,0281010517,SKODA,245
12445,0281010381,VW,254
12446,0281010711,VW,254
12447,0281015923,Mercedes,209
12448,0281010215,VW,245
12449,0281016765,VW,201
12450,0281018017,Mercedes-Benz,244
12451,0281020079,HINO,265
12452,0281010190,Mercedes-Benz,256
12453,0281010245,VW,253
12454,0281010028,"CITROEN, FIAT, LANCIA, PEUGEOT",151
12455,0281019443,BMW,228
12456,0281010574,VW,245
12457,0281010386,VW,254
12458,0281010929,FIAT,273
12459,0281011138,AUDI,245
12460,0281030429,VW,277
12461,0281015430,VW,245
12462,0281030369,"AUDI, SKODA",219
12463,0281011074,SEAT,245
12464,0281010649,VW,254
12465,0281011083,"CITROEN, PEUGEOT, PSA",278
12466,0281019002,FORD,262
12467,0281014536,Mercedes,205
12468,0281010200,AUDI,254
12469,0281010680,VW,254
12470,0281014668,Mercedes,205
12471,0281011217,"SEAT, SKODA",245
12472,0281019641,Audi,219
12473,0281011319,VW,254
12474,0281016626,Skoda,220
12475,0281018946,VW,227
12476,0281010644,VW,254
12477,0281010539,Mercedes-Benz,256
12478,0281012194,VW,245
12479,0281011315,VW,254
12480,0281010548,VW,245
12481,0281010325,VW,253
12482,0281010744,VW,245
12483,0281011066,Mercedes-Benz,256
12484,0281010926,Mercedes-Benz,256
12485,0281010687,SEAT,245
12486,0281012014,Mercedes,209
12487,0281014718,VW,201
12488,0281010689,VW,254
12489,0281011314,VW,254
12490,0281013442,SKODA,220
12491,0281011321,SKODA,254
12492,0281015050,SKODA,220
12493,0281034679,TOYOTA,239
12494,0281014030,VW,210
12495,0281014103,VW,200
12496,0281011036,AUDI,245
12497,0281010651,VW,254
12498,0281011067,Mercedes-Benz,256
12499,0281011324,RENAULT,259
12500,0281011744,Mercedes-Benz,276
12501,0281010675,VW,245
12502,0281019295,VW,219
12503,0281014033,VW,210
12504,0281010643,VW,254
12505,0281010638,VW,254
12506,0281019502,VW,227
12507,0281010646,VW,254
12508,0281030372,AUDI,219
12509,0281030679,AUDI,219
12510,0281010813,AUDI,245
12511,0281014534,Mercedes,209
12512,0281014257,VW,201
12513,0281013823,Mercedes,205
12514,0281015323,RENAULT,206
12515,0281015612,VW,201
12516,0281018652,FORD,262
12517,0281016335,Mercedes-Benz,209
12518,0281030375,AUDI,219
12519,0281019445,BMW,228
12520,0281011917,Mercedes,202
12521,0281020449,Hatz,279
12522,0281011109,VW,245
12523,0281035050,ALFA ROMEO,198
12524,0281010310,Mercedes-Benz,276
12525,0281015600,SEAT,220
12526,0281011075,VW,245
12527,0281011743,Mercedes-Benz,276
12528,0281018950,VW,227
12529,0281011201,"SKODA, VW",245
12530,0281011078,VOLVO,275
12531,0281011913,"OPEL, VAUXHALL",240
12532,0281011128,VW,254
12533,0281010940,VW,245
12534,0281011317,"SEAT, VW",254
12535,0281019446,BMW,228
12536,0281011318,"SKODA, VW",254
12537,0281019442,BMW,228
12538,0281010404,VW,245
12539,0281010376,VW,254
12540,0281030192,Mercedes-Benz,233
12541,0281010408,VW,254
12542,0281010789,SKODA,245
12543,0281010939,VW,245
12544,0281011852,SEAT,245
12545,0281011018,VW,254
12546,0281010690,SEAT,254
12547,0281010839,VW,245
12548,0281011365,VW,254
12549,0281030259,VW,235
12550,0281011387,"AUDI, VW",254
12551,0281011212,VW,245
12552,0281011412,SKODA,245
12553,0281011214,AUDI,245
12554,0281010960,AUDI,245
12555,0281011035,VW,254
12556,0281010180,SKODA,253
12557,0281019003,FORD,262
12558,0281011310,VW,254
12559,0281030119,VW,203
12560,0281030400,VW,219
12561,0281001984,Mercedes-Benz,256
12562,0281010696,HYUNDAI,273
12563,0281011320,SEAT,254
12564,0281001990,Mercedes-Benz,256
12565,0281030544,Peugeot / Citroen,238
12566,0281011613,AUDI,245
12567,0281011065,VW,245
12568,0281010715,VW,254
12569,0281011652,VW,254
12570,0281011046,AUDI,245
12571,0281011027,VW,245
12572,0281010822,AUDI,254
12573,0281010861,SKODA,254
12574,0281010941,VW,245
12575,0281010503,VW,245
12576,0281011243,VW,245
12577,0281010060,SEAT,254
12578,0281010183,VW,254
12579,0281011441,VOLVO,275
12580,0281011244,SEAT,245
12581,0281011210,AUDI,245
12582,0281010648,VW,254
12583,0281011373,FIAT,273
12584,0281011280,CHRYSLER,266
12585,0281010985,SEAT,245
12586,0281016220,Mercedes,205
12587,0281011539,VW,245
12588,0281016483,Mercedes-Benz,205
12589,0281010976,VW,245
12590,0281011206,VW,245
12591,0281010825,Mercedes-Benz,276
12592,0281016627,Skoda,220
12593,0281011376,"FIAT, LANCIA",273
12594,0281011199,"SEAT, VW",245
12595,0281011325,RENAULT,259
12596,0281011447,CHRYSLER,266
12597,0281012061,Mercedes,205
12598,0281010677,VW,254
12599,0281010532,Mercedes-Benz,276
12600,0281011753,Mercedes-Benz,276
12601,0281016733,Seat,220
12602,0281034678,TOYOTA,239
12603,0281012062,Mercedes,205
12604,0281030909,AUDI,219
12605,0281020562,Hatz,280
12606,0281016305,VW,201
12607,0281010553,VW,245
12608,0281001854,VW,253
12609,0281010083,VW,254
12610,0281001985,Mercedes-Benz,256
12611,0281016705,Mercedes,209
12612,0281011439,Mercedes-Benz,276
12613,0281010959,AUDI,245
12614,0281011213,AUDI,245
12615,0281011309,SKODA,254
12616,0281012287,"SEAT, VW",245
12617,0281011385,VW,254
12618,0281030402,VW,219
12619,0281010845,AUDI,245
12620,0281030132,VW,204
12621,0281016020,VW,201
12622,0281011076,VW,245
12623,0281019506,FORD,262
12624,0281011484,Mercedes-Benz,276
12625,0281011077,SKODA,245
12626,0281030205,Mercedes-Benz,233
12627,0281011745,Mercedes-Benz,276
12628,0281011660,VW,274
12629,0281016639,BMW,224
12630,0281010710,VW,254
12631,0281011064,"CHRYSLER, MERCEDES-BENZ",266
12632,0281013010,VW,220
12633,0281011723,RENAULT,281
12634,0281016918,Mercedes,205
12635,0281016852,Mercedes,209
12636,0281011195,"SKODA, VW",245
12637,0281015241,BMW,224
12638,0281015378,VW,201
12639,0281011720,VW,245
12640,0281011614,VW,245
12641,0281011312,SEAT,254
12642,0281011294,VW,254
12643,0281012121,CHRYSLER,266
12644,0281001346,MAN,282
12645,0281014883,SEAT,220
12646,0281016624,Skoda,220
12647,0281010978,VW,245
12648,0281016621,Skoda,220
12649,0281012210,VW,245
12650,0281010826,Mercedes-Benz,276
12651,0281011335,VW,254
12652,0281012107,HYUNDAI,273
12653,0281011242,VW,245
12654,0281014106,VW,220
12655,0281011221,SKODA,245
12656,0281010625,AUDI,245
12657,0281030411,VW,219
12658,0281030462,VW,235
12659,0281011824,"SEAT, SKODA",245
12660,0281011787,VW,254
12661,0281016028,VW,201
12662,0281015956,Mercedes,205
12663,0281016030,VW,201
12664,0281001347,MAN,282
12665,0281010350,Mercedes-Benz,276
12666,0281010283,Mercedes-Benz,276
12667,0281012275,CHRYSLER,266
12668,0281011969,RENAULT,281
12669,0281016919,Mercedes,205
12670,0281016920,Mercedes,205
12671,0281011742,Mercedes-Benz,276
12672,0281011047,FIAT,273
12673,0281011337,VW,254
12674,0281016217,VW,201
12675,0281016616,VOLVO,283
12676,0281016805,Mercedes-Benz,205
12677,0281012990,Mercedes-Benz,276
12678,0281011322,VW,254
12679,0281010925,Mercedes-Benz,256
12680,0281010980,RENAULT,259
12681,0281010927,Mercedes-Benz,256
12682,0281011996,VW,245
12683,0281001209,VOLVO,284
12684,0281012187,VW,245
12685,0281011209,VW,245
12686,0281012551,VW,285
12687,0281011721,VW,245
12688,0281010512,Mercedes-Benz,256
12689,0281011277,RENAULT,286
12690,0281010040,Mercedes-Benz,256
12691,0281011722,RENAULT,286
12692,0281013367,RENAULT,286
12693,0281013411,SKODA,220
12694,0281016628,Skoda,220
12695,0281020056,MAN,287
12696,0281011375,"FIAT, LANCIA",273
12697,0281011395,FIAT,273
12698,0281030887,AUDI,258
12699,0281016042,VW,201
12700,0281016344,Mercedes-Benz,205
12701,0281001474,MAN,282
12702,0281001476,MAN,282
12703,0281013181,VW,220
12704,0281014548,Peugeot / Citroen,252
12705,0281019909,Mercedes,209
12706,0281020057,"CASE IH (CASE INTERNATIONAL), NEW HOLLAND",242
12707,0281014605,VW,220
12708,0281013012,SEAT,220
12709,0281001429,IVECO,288
12710,0281016476,Mercedes,205
12711,0281010043,Mercedes-Benz,276
12712,0281011607,AUDI,245
12713,0281011204,"SKODA, VW",289
12714,0281011215,VW,245
12715,0281010195,Mercedes-Benz,276
12716,0281011205,"SKODA, VW",245
12717,0281030657,AUDI,219
12718,0281010795,Mercedes-Benz,276
12719,0281012588,RENAULT,286
12720,0281015810,Skoda,201
12721,0281012106,HYUNDAI,273
12722,0281011419,VW,245
12723,0281011343,"CITROEN, FIAT, PEUGEOT, PSA",278
12724,0281001475,MAN,282
12725,0281013443,SKODA,220
12726,0281011483,Mercedes-Benz,276
12727,0281010017,MAN,282
12728,0281010161,Mercedes,290
12729,0281030916,Audi,219
12730,0281011752,Mercedes-Benz,276
12731,0281016044,VW,201
12732,0281012137,VW,274
12733,0281012186,VW,245
12734,0281010824,Mercedes-Benz,276
12735,0281016485,Mercedes-Benz,205
12736,0281013182,SKODA,220
12737,0281012589,RENAULT,286
12738,0281030910,AUDI,219
12739,0281030133,VW,204
12740,0281030134,VW,204
12741,0281016139,Seat,201
12742,0281012879,VW,285
12743,0281020208,VW,291
12744,0281011747,Mercedes-Benz,276
12745,0281010019,MAN,282
12746,0281015433,SEAT,220
12747,0281016170,SEAT,220
12748,0281011833,RENAULT,286
12749,0281015033,SEAT,220
12750,0281016623,Skoda,220
12751,0281020080,MAN,287
12752,0281015781,RENAULT,206
12753,0281011532,RENAULT,286
12754,0281030782,VOLVO,292
12755,0281011850,AUDI,200
12756,0281010252,"CITROEN, PEUGEOT",151
12757,0281017303,ALFA ROMEO,242
12758,0281016447,AUDI,204
12759,0281015589,ALFA ROMEO,242
12760,0281030378,AUDI,219
12761,0281010447,VW,254
12762,0281011360,"CITROEN, PEUGEOT, PSA",278
12763,0281011136,AUDI,254
12764,0281011531,RENAULT,281
12765,0281010743,LANCIA,273
12766,0281001782,"CITROEN, PEUGEOT",151
12767,0281030943,JAGUAR,223
12768,0281001928,FIAT,256
12769,0281011733,TOYOTA,293
12770,0281013284,SEAT,201
12771,0281020114,KAMAZ,265
12772,0281015919,Mercedes-Benz,209
12773,0281016912,Mercedes-Benz,205
12774,0281010344,FIAT,273
12775,0281020075,"FOTON (BEIJING FUTIAN ENVIR.), JAC (JIANGHUAI AUTOMOBILE), SHANQI, WEICHAI POWER CO.LTD.",265
12776,0281031204,"FIAT, JEEP",198
12777,0281014066,VW,201
12778,0281011976,RENAULT,286
12779,0281001394,MAN,284
12780,0281018128,AUDI,199
12781,0281016633,Mercedes-Benz,246
12782,0281017307,Mercedes-Benz,209
12783,0281011951,SEAT,210
12784,0281015194,SEAT,204
12785,0281014963,Mercedes-Benz,209
12786,0281010339,LANCIA,273
12787,0281015013,AUDI,204
12788,0281012292,SKODA,210
12789,0281018821,BMW,208
12790,0281014987,Mercedes-Benz,202
12791,0281016450,AUDI,204
12792,0281011832,AUDI,210
12793,0281016681,AUDI,204
12794,0281015928,Mercedes-Benz,209
12795,0281031729,AUDI,264
12796,0281014654,Mercedes-Benz,202
12797,0281014065,VW,201
12798,0281016356,Mercedes-Benz,229
12799,0281016140,AUDI,203
12800,0281011535,AUDI,210
12801,0281011694,HYUNDAI,273
12802,0281010588,VW,274
12803,0281015583,AUDI,204
12804,0281030409,VW,219
12805,0281015929,Mercedes-Benz,209
12806,0281015936,Mercedes-Benz,209
12807,0281010855,"Mercedes-Benz, STEYR",276
12808,0281013259,SEAT,201
12809,0281012221,"SEAT, VW",210
12810,0281015933,Mercedes-Benz,209
12811,0281016364,AUDI,204
12812,0281015639,Mercedes-Benz,209
12813,0281015714,Mercedes-Benz,229
12814,0281010794,Mercedes-Benz,256
12815,0281015883,VW,204
12816,0281011844,VW,210
12817,0281015756,VW,204
12818,0281010897,AUDI,254
12819,0281011421,FIAT,273
12820,0281011125,TOYOTA,294
12821,0281015882,VW,204
12822,0281011907,VW,210
12823,0281013267,VW,201
12824,0281015313,VW,204
12825,0281017095,VW,199
12826,0281011689,HYUNDAI,273
12827,0281015759,SEAT,204
12828,0281011765,SEAT,210
12829,0281013196,VW,201
12830,0281015420,VW,204
12831,0281013200,VW,201
12832,0281019549,HYUNDAI,295
12833,0281014044,VW,201
12834,0281016155,VW,204
12835,0281016156,VW,204
12836,0281013279,SEAT,201
12837,0281010362,PEUGEOT,151
12838,0281013199,VW,201
12839,0281011495,FIAT,273
12840,0281010730,VW,210
12841,0281017033,VW,199
12842,0281013280,SEAT,201
12843,0281013271,VW,201
12844,0281016397,SKODA,199
12845,0281014424,SEAT,201
12846,0281010884,CITROEN,278
12847,0281017094,VW,199
12848,0281016161,VW,204
12849,0281015465,AUDI,204
12850,0281015793,LANCIA,242
12851,0281017363,VW,203
12852,0281015316,VW,204
12853,0281015752,AUDI,204
12854,0281014045,VW,201
12855,0281018748,AUDI,199
12856,0281012552,SKODA,200
12857,0281014042,VW,201
12858,0281012614,VW,210
12859,0281014702,VW,204
12860,0281014054,VW,201
12861,0281014126,VW,201
12862,0281033151,KIA,296
12863,0281013918,JEEP,209
12864,0281014236,VW,204
12865,0281013922,JEEP,209
12866,0281033427,KIA,296
12867,0281014127,VW,201
12868,0281013921,JEEP,209
12869,0281019115,SKODA,199
12870,0281018578,AUDI,199
12871,0281014046,VW,201
12872,0281014128,VW,201
12873,0281013646,JEEP,209
12874,0281032006,FIAT,217
12875,0281012945,VW,201
12876,0281013240,VW,200
12877,0281014681,VW,201
12878,0281013898,SEAT,201
12879,0281014040,VW,201
12880,0281032178,FIAT,217
12881,0281016885,SKODA,199
12882,0281017613,RENAULT,206
12883,0281014057,VW,201
12884,0281012607,SEAT,201
12885,0281012613,VW,201
12886,0281011967,"CITROEN, PEUGEOT",225
12887,0281013201,DODGE,200
12888,0281017036,VW,199
12889,0281014585,MITSUBISHI,200
12890,0281015315,VW,204
12891,0281031203,SUZUKI,198
12892,0281014262,VW,204
12893,0281015336,SEAT,201
12894,0281016943,VW,199
12895,0281017362,VW,203
12896,0281018455,TOYOTA,297
12897,0281014425,SEAT,201
12898,0281017360,VW,203
12899,0281018645,PORSCHE,258
12900,0281014620,VW,201
12901,0281015237,VW,204
12902,0281014388,VW,204
12903,0281014689,VW,204
12904,0281014887,VW,204
12905,0281014621,VW,201
12906,0281017368,VW,199
12907,0281014423,SEAT,201
12908,0281014701,VW,204
12909,0281014581,SEAT,201
12910,0281012077,VW,210
12911,0281034763,TOYOTA,297
12912,0281013241,VW,200
12913,0281014396,VW,204
12914,0281016700,VW,201
12915,0281018714,VW,199
12916,0281017382,VW,199
12917,0281014397,VW,204
12918,0281014682,VW,201
12919,0281014422,SEAT,201
12920,0281018730,VW,199
12921,0281018716,VW,199
12922,0281016517,VW,199
12923,0281014256,SEAT,201
12924,0281018731,VW,199
12925,0281017327,AUDI,199
12926,0281017384,VW,199
12927,0281018002,VW,203
12928,0281033150,KIA,296
12929,0281017380,VW,199
12930,0281017940,VW,199
12931,0281014129,VW,201
12932,0281032225,RENAULT,298
12933,0281014386,VW,204
12934,0281017837,AUDI,199
12935,0281013195,VW,201
12936,0281017792,LANCIA,242
12937,0281033162,KIA,296
12938,0281014059,VW,210
12939,0281017203,VW,203
12940,0281014268,DODGE,200
12941,0281014118,SEAT,201
12942,0281019400,VW,199
12943,0281017286,VW,199
12944,0281031998,TOYOTA,297
12945,0281015037,AUDI,204
12946,0281034486,KIA,296
12947,0281015172,VW,201
12948,0281014387,VW,204
12949,0281015193,SEAT,204
12950,0281017803,LANCIA,242
12951,0281017819,TOYOTA,297
12952,0281018732,VW,199
12953,0281014886,VW,204
12954,0281018206,KIA,204
12955,0281010742,"FIAT, LANCIA",273
12956,0281017285,VW,199
12957,0281010342,FIAT,273
12958,0281013145,HYUNDAI,242
12959,0281017301,LANCIA,242
12960,0281014703,VW,204
12961,0281032614,KIA,296
12962,0281019401,SEAT,199
12963,0281014060,VW,201
12964,0281032629,KIA,296
12965,0281001863,LANCIA,256
12966,0281019437,VW,227
12967,0281017787,VW,199
12968,0281018858,AUDI,199
12969,0281017376,VW,199
12970,0281010604,Mercedes-Benz,256
12971,0281019402,SEAT,199
12972,0281012612,VW,201
12973,0281010570,HYUNDAI,273
12974,0281018718,VW,199
12975,0281015753,AUDI,204
12976,0281018456,AUDI,199
12977,0281012619,"CITROEN, PEUGEOT",225
12978,0281015191,VW,204
12979,0281014454,FIAT,242
12980,0281011152,Mercedes-Benz,256
12981,0281011633,PEUGEOT,225
12982,0281010878,PEUGEOT,278
12983,0281013198,VW,201
12984,0281019995,TOYOTA,297
12985,0281019167,Mercedes-Benz,243
12986,0281011149,Mercedes-Benz,256
12987,0281019755,VW,199
12988,0281016684,SKODA,204
12989,0281018367,VW,227
12990,0281018963,VW,227
12991,0281019399,VW,199
12992,0281016637,LAND ROVER GROUP,223
12993,0281011372,"ALFA ROMEO, FIAT",273
12994,0281015377,PSA,278
12995,0281035022,"FIAT, JEEP",198
12996,0281012094,FIAT,273
12997,0281020502,AGRALE,299
12998,0281014571,LANCIA,242
12999,0281015174,HYUNDAI,242
13000,0281016235,LANCIA,242
13001,0281015876,SKODA,204
13002,0281015341,SKODA,201
13003,0281016850,SKODA,199
13004,0281019905,SKODA,199
13005,0281030556,Mercedes-Benz,243
13006,0281014569,LANCIA,242
13007,0281018371,SEAT,199
13008,0281016236,LANCIA,242
13009,0281018389,LAND ROVER GROUP,221
13010,0281030376,AUDI,219
13011,0281012922,SEAT,210
13012,0281018891,SEAT,199
13013,0281010938,"CITROEN, PEUGEOT",278
13014,0281016773,SKODA,199
13015,0281013625,AUDI,201
13016,0281014063,VW,201
13017,0281030543,AUDI,219
13018,0281016310,SEAT,199
13019,0281014570,LANCIA,242
13020,0281012196,Mercedes-Benz,276
13021,0281018833,VW,199
13022,0281016353,AUDI,203
13023,0281034413,Mercedes-Benz,243
13024,0281017156,SEAT,199
13025,0281014692,VW,204
13026,0281010470,VW,245
13027,0281031011,AUDI,219
13028,0281012234,AUDI,201
13029,0281017450,BMW,247
13030,0281013249,SKODA,201
13031,0281015235,SKODA,204
13032,0281013295,AUDI,201
13033,0281014039,VW,201
13034,0281017945,AUDI,199
13035,0281011863,"CITROEN, PEUGEOT",225
13036,0281018679,AUDI,199
13037,0281010005,AUDI,254
13038,0281019891,AUDI,199
13039,0281017969,AUDI,199
13040,0281017434,HYUNDAI,295
13041,0281017973,BMW,208
13042,0281019005,SEAT,199
13043,0281015026,SKODA,201
13044,0281017944,AUDI,199
13045,0281011410,CHRYSLER,266
13046,0281016620,SEAT,201
13047,0281013897,VW,201
13048,0281017082,BMW,196
13049,0281013011,SEAT,220
13050,0281014698,AUDI,204
13051,0281017378,VW,199
13052,0281012169,AUDI,200
13053,0281019898,AUDI,199
13054,0281011953,SKODA,210
13055,0281031244,Mercedes-Benz,233
13056,0281014679,VW,201
13057,0281015820,AUDI,204
13058,0281014271,"CHRYSLER, DODGE",200
13059,0281013238,SKODA,201
13060,0281018926,AUDI,199
13061,0281015020,SKODA,204
13062,0281017161,SKODA,199
13063,0281017414,SKODA,199
13064,0281018843,VW,199
13065,0281014713,SKODA,201
13066,0281011954,SKODA,210
13067,0281013682,VW,201
13068,0281018345,SKODA,199
13069,0281017644,AUDI,199
13070,0281012290,SEAT,210
13071,0281011909,SEAT,210
13072,0281016991,VW,199
13073,0281017788,VW,227
13074,0281014062,VW,201
13075,0281016851,SKODA,199
13076,0281013296,AUDI,201
13077,0281016578,HYUNDAI,295
13078,0281015877,SKODA,204
13079,0281018193,SKODA,199
13080,0281016896,AUDI,199
13081,0281014139,VW,201
13082,0281019904,SKODA,199
13083,0281014881,AUDI,211
13084,0281013606,VW,201
13085,0281012277,SEAT,210
13086,0281011950,SEAT,210
13087,0281014113,SKODA,201
13088,0281017210,HYUNDAI,295
13089,0281015634,Mercedes-Benz,209
13090,0281017224,AUDI,199
13091,0281011643,AUDI,210
13092,0281014261,AUDI,200
13093,0281010100,AUDI,254
13094,0281017206,HYUNDAI,295
13095,0281015915,Mercedes-Benz,209
13096,0281014882,AUDI,211
13097,0281017415,SKODA,199
13098,0281018593,BMW,260
13099,0281015875,SKODA,204
13100,0281011864,SEAT,210
13101,0281013229,VW,201
13102,0281012289,SEAT,210
13103,0281012278,SEAT,210
13104,0281019902,SKODA,199
13105,0281019997,BMW,248
13106,0281016188,GM,269
13107,0281015309,Mercedes,209
13108,0281016264,Renault,300
13109,0281016422,"",295
13110,0281030980,BMW,208
13111,0281017416,Opel,249
13112,0281016176,BMW,196
13113,0281019142,Ford,213
13114,0281017453,Opel,269
13115,0281013362,Chrysler,209
13116,0281018357,BMW,196
13117,0281018882,VW,227
13118,0281019141,Nissan,272
13119,0281031161,BMW,208
13120,0281019964,BMW,208
13121,0281019884,BMW,208
13122,0281013462,Mercedes,202
13123,0281019228,Nissan,272
13124,0281020250,"",301
13125,0281018363,BMW,208
13126,0281018172,"",206
13127,0281032823,Honda,232
13128,0281020292,"",301
13129,0281016997,VW,199
13130,0281032336,"",296
13131,0281015416,Audi,204
13132,0281030640,Honda,232
13133,0281031986,"",296
13134,0281012813,Mercedes,202
13135,0281011676,Mercedes,202
13136,0281032698,Ford,237
13137,0281012820,Mercedes,202
13138,0281014001,Mercedes,209
13139,0281015561,Mercedes,202
13140,0281016512,KIA / Hyundai,204
